date,q120,q55,q64,q66,q69
2020-06-23 23:00:00,-1.0736842105263158,-9.82,-4.252820512820513,-1.25,-10.18
2020-06-24 01:00:00,-1.0789473684210527,-9.83,-4.2525641025641026,-1.24,-10.16
2020-06-24 03:00:00,-1.0842105263157895,-9.81,-4.252307692307692,-1.23,-10.16
2020-06-24 05:00:00,-1.0894736842105264,-9.77,-4.252051282051282,-1.23,-10.17
2020-06-24 07:00:00,-1.0947368421052632,-9.75,-4.251794871794872,-1.23,-10.18
2020-06-24 09:00:00,-1.1,-9.8,-4.251538461538462,-1.24,-10.19
2020-06-24 11:00:00,-1.1007894736842105,-9.79,-4.251282051282051,-1.25,-10.2
2020-06-24 13:00:00,-1.1015789473684212,-9.78,-4.251025641025641,-1.26,-10.18
2020-06-24 14:00:00,-1.1023684210526317,-9.774999999999999,-4.25076923076923,-1.26,-10.195
2020-06-24 15:00:00,-1.1031578947368421,-9.77,-4.250512820512821,-1.26,-10.21
2020-06-24 16:00:00,-1.1039473684210528,-9.77,-4.25025641025641,-1.2650000000000001,-10.195
2020-06-24 17:00:00,-1.1047368421052632,-9.77,-4.25,-1.27,-10.18
2020-06-24 19:00:00,-1.1055263157894737,-9.8,-4.249729729729729,-1.27,-10.2
2020-06-24 21:00:00,-1.1063157894736844,-9.82,-4.24945945945946,-1.27,-10.22
2020-06-24 23:00:00,-1.1071052631578948,-9.82,-4.249189189189189,-1.27,-10.21
2020-06-25 01:00:00,-1.1078947368421053,-9.81,-4.248918918918919,-1.26,-10.22
2020-06-25 03:00:00,-1.1086842105263157,-9.8,-4.248648648648649,-1.25,-10.23
2020-06-25 05:00:00,-1.1094736842105264,-9.78,-4.248378378378378,-1.25,-10.23
2020-06-25 07:00:00,-1.1102631578947368,-9.78,-4.2481081081081085,-1.26,-10.21
2020-06-25 09:00:00,-1.1110526315789473,-9.83,-4.247837837837838,-1.26,-10.2
2020-06-25 11:00:00,-1.111842105263158,-9.85,-4.247567567567567,-1.29,-10.22
2020-06-25 13:00:00,-1.1126315789473684,-9.82,-4.2472972972972975,-1.3,-10.21
2020-06-25 15:00:00,-1.1134210526315789,-9.79,-4.247027027027027,-1.29,-10.24
2020-06-25 17:00:00,-1.1142105263157895,-9.76,-4.246756756756757,-1.29,-10.23
2020-06-25 19:00:00,-1.115,-9.76,-4.246486486486487,-1.29,-10.23
2020-06-25 21:00:00,-1.1157894736842104,-9.77,-4.246216216216216,-1.29,-10.22
2020-06-25 23:00:00,-1.1165789473684211,-9.76,-4.245945945945946,-1.29,-10.24
2020-06-26 01:00:00,-1.1173684210526316,-9.76,-4.245675675675676,-1.28,-10.28
2020-06-26 03:00:00,-1.118157894736842,-9.76,-4.245405405405405,-1.28,-10.26
2020-06-26 05:00:00,-1.1189473684210527,-9.74,-4.245135135135135,-1.27,-10.26
2020-06-26 07:00:00,-1.1197368421052631,-9.74,-4.244864864864865,-1.28,-10.34
2020-06-26 09:00:00,-1.1205263157894736,-9.73,-4.244594594594595,-1.28,-10.31
2020-06-26 11:00:00,-1.1213157894736843,-9.72,-4.2443243243243245,-1.3,-10.32
2020-06-26 13:00:00,-1.1221052631578947,-9.71,-4.244054054054054,-1.3,-10.34
2020-06-26 15:00:00,-1.1228947368421052,-9.7,-4.243783783783784,-1.31,-10.34
2020-06-26 17:00:00,-1.1236842105263156,-9.67,-4.243513513513514,-1.32,-10.34
2020-06-26 19:00:00,-1.1244736842105263,-9.71,-4.243243243243243,-1.32,-10.34
2020-06-26 21:00:00,-1.1252631578947367,-9.71,-4.242972972972973,-1.32,-10.34
2020-06-26 23:00:00,-1.1260526315789472,-9.71,-4.242702702702703,-1.31,-10.36
2020-06-27 01:00:00,-1.1268421052631579,-9.71,-4.242432432432433,-1.31,-10.35
2020-06-27 03:00:00,-1.1276315789473683,-9.7,-4.242162162162162,-1.3,-10.35
2020-06-27 05:00:00,-1.1284210526315788,-9.68,-4.241891891891892,-1.3,-10.36
2020-06-27 07:00:00,-1.1292105263157894,-9.7,-4.241621621621622,-1.31,-10.35
2020-06-27 08:00:00,-1.13,-9.705,-4.241351351351351,-1.31,-10.355
2020-06-27 09:00:00,-1.1311363636363636,-9.71,-4.241081081081081,-1.31,-10.36
2020-06-27 11:00:00,-1.132272727272727,-9.7,-4.240810810810811,-1.33,-10.36
2020-06-27 13:00:00,-1.1334090909090908,-9.69,-4.2405405405405405,-1.33,-10.37
2020-06-27 14:00:00,-1.1345454545454545,-9.684999999999999,-4.240270270270271,-1.335,-10.364999999999998
2020-06-27 15:00:00,-1.135681818181818,-9.68,-4.24,-1.34,-10.36
2020-06-27 17:00:00,-1.1368181818181817,-9.72,-4.240909090909091,-1.35,-10.35
2020-06-27 19:00:00,-1.1379545454545454,-9.71,-4.241818181818182,-1.35,-10.35
2020-06-27 21:00:00,-1.139090909090909,-9.73,-4.242727272727273,-1.35,-10.35
2020-06-27 23:00:00,-1.1402272727272726,-9.73,-4.243636363636364,-1.34,-10.35
2020-06-28 01:00:00,-1.1413636363636364,-9.73,-4.244545454545455,-1.34,-10.34
2020-06-28 03:00:00,-1.1424999999999998,-9.73,-4.245454545454545,-1.33,-10.35
2020-06-28 05:00:00,-1.1436363636363636,-9.71,-4.246363636363636,-1.33,-10.34
2020-06-28 07:00:00,-1.1447727272727273,-9.69,-4.247272727272727,-1.33,-10.34
2020-06-28 09:00:00,-1.1459090909090908,-9.72,-4.248181818181818,-1.34,-10.31
2020-06-28 11:00:00,-1.1470454545454545,-9.71,-4.249090909090909,-1.34,-10.33
2020-06-28 13:00:00,-1.1481818181818182,-9.71,-4.25,-1.35,-10.33
2020-06-28 15:00:00,-1.1493181818181817,-9.7,-4.250909090909091,-1.36,-10.31
2020-06-28 17:00:00,-1.1504545454545454,-9.69,-4.251818181818182,-1.37,-10.29
2020-06-28 19:00:00,-1.151590909090909,-9.69,-4.252727272727273,-1.37,-10.29
2020-06-28 21:00:00,-1.1527272727272726,-9.74,-4.253636363636364,-1.37,-10.26
2020-06-28 23:00:00,-1.1538636363636363,-9.76,-4.254545454545455,-1.37,-10.23
2020-06-29 01:00:00,-1.1549999999999998,-9.77,-4.255454545454545,-1.36,-10.23
2020-06-29 03:00:00,-1.1561363636363635,-9.75,-4.256363636363636,-1.35,-10.23
2020-06-29 05:00:00,-1.1572727272727272,-9.73,-4.257272727272727,-1.35,-10.23
2020-06-29 07:00:00,-1.1584090909090907,-9.69,-4.258181818181818,-1.36,-10.22
2020-06-29 09:00:00,-1.1595454545454544,-9.76,-4.259090909090909,-1.36,-10.24
2020-06-29 11:00:00,-1.1606818181818181,-9.74,-4.26,-1.37,-10.4
2020-06-29 13:00:00,-1.1618181818181816,-9.73,-4.260909090909091,-1.41,-10.54
2020-06-29 15:00:00,-1.1629545454545454,-9.73,-4.261818181818182,-1.43,-10.45
2020-06-29 17:00:00,-1.164090909090909,-9.72,-4.262727272727273,-1.43,-10.38
2020-06-29 19:00:00,-1.1652272727272726,-9.72,-4.263636363636364,-1.44,-10.34
2020-06-29 21:00:00,-1.1663636363636363,-9.77,-4.264545454545455,-1.44,-10.3
2020-06-29 23:00:00,-1.1675,-9.78,-4.265454545454545,-1.44,-10.25
2020-06-30 01:00:00,-1.1686363636363635,-9.79,-4.266363636363636,-1.39,-10.22
2020-06-30 03:00:00,-1.1697727272727272,-9.77,-4.267272727272727,-1.37,-10.2
2020-06-30 05:00:00,-1.170909090909091,-9.74,-4.268181818181818,-1.36,-10.19
2020-06-30 07:00:00,-1.1720454545454544,-9.71,-4.269090909090909,-1.39,-10.2
2020-06-30 08:00:00,-1.173181818181818,-9.725000000000001,-4.27,-1.4,-10.21
2020-06-30 09:00:00,-1.1743181818181818,-9.74,-4.2695348837209295,-1.41,-10.22
2020-06-30 10:00:00,-1.1754545454545453,-9.725000000000001,-4.26906976744186,-1.4249999999999998,-10.24
2020-06-30 11:00:00,-1.176590909090909,-9.71,-4.26860465116279,-1.44,-10.26
2020-06-30 12:00:00,-1.1777272727272727,-9.705,-4.26813953488372,-1.4449999999999998,-10.26
2020-06-30 13:00:00,-1.1788636363636362,-9.7,-4.267674418604651,-1.45,-10.26
2020-06-30 14:00:00,-1.18,-9.69,-4.267209302325581,-1.455,-10.195
2020-06-30 15:00:00,-1.1808333333333332,-9.68,-4.266744186046512,-1.46,-10.13
2020-06-30 17:00:00,-1.1816666666666666,-9.68,-4.2662790697674415,-1.46,-10.1
2020-06-30 19:00:00,-1.1824999999999999,-9.65,-4.2658139534883714,-1.46,-10.09
2020-06-30 21:00:00,-1.1833333333333333,-9.67,-4.265348837209302,-1.47,-10.12
2020-06-30 23:00:00,-1.1841666666666666,-9.68,-4.264883720930232,-1.46,-10.1
2020-07-01 01:00:00,-1.185,-9.69,-4.264418604651162,-1.46,-10.08
2020-07-01 03:00:00,-1.1858333333333333,-9.69,-4.263953488372093,-1.45,-10.05
2020-07-01 05:00:00,-1.1866666666666665,-9.67,-4.263488372093023,-1.41,-10.04
2020-07-01 07:00:00,-1.1875,-9.64,-4.263023255813954,-1.41,-10.05
2020-07-01 09:00:00,-1.1883333333333332,-9.69,-4.2625581395348835,-1.44,-10.04
2020-07-01 11:00:00,-1.1891666666666667,-9.67,-4.262093023255813,-1.46,-10.12
2020-07-01 13:00:00,-1.19,-9.66,-4.261627906976744,-1.48,-10.08
2020-07-01 15:00:00,-1.1908333333333332,-9.65,-4.261162790697674,-1.45,-10.05
2020-07-01 17:00:00,-1.1916666666666667,-9.64,-4.260697674418604,-1.43,-10.04
2020-07-01 19:00:00,-1.1925,-9.63,-4.260232558139535,-1.43,-10.03
2020-07-01 21:00:00,-1.1933333333333334,-9.66,-4.259767441860465,-1.42,-10.06
2020-07-01 23:00:00,-1.1941666666666666,-9.65,-4.2593023255813955,-1.42,-10.09
2020-07-02 01:00:00,-1.1949999999999998,-9.63,-4.2588372093023255,-1.42,-10.08
2020-07-02 03:00:00,-1.1958333333333333,-9.6,-4.258372093023255,-1.41,-10.06
2020-07-02 05:00:00,-1.1966666666666665,-9.57,-4.257906976744186,-1.4,-10.08
2020-07-02 07:00:00,-1.1975,-9.54,-4.257441860465116,-1.41,-10.09
2020-07-02 09:00:00,-1.1983333333333333,-9.58,-4.256976744186046,-1.41,-10.07
2020-07-02 11:00:00,-1.1991666666666667,-9.59,-4.256511627906977,-1.41,-10.06
2020-07-02 13:00:00,-1.2,-9.58,-4.256046511627907,-1.43,-10.06
2020-07-02 15:00:00,-1.2008333333333332,-9.57,-4.2555813953488375,-1.43,-10.06
2020-07-02 17:00:00,-1.2016666666666667,-9.55,-4.255116279069767,-1.43,-10.07
2020-07-02 19:00:00,-1.2025,-9.55,-4.254651162790697,-1.44,-10.11
2020-07-02 21:00:00,-1.2033333333333334,-9.57,-4.254186046511628,-1.44,-10.1
2020-07-02 23:00:00,-1.2041666666666666,-9.56,-4.253720930232558,-1.44,-10.11
2020-07-03 01:00:00,-1.205,-9.55,-4.253255813953488,-1.44,-10.12
2020-07-03 03:00:00,-1.2058333333333333,-9.53,-4.252790697674419,-1.43,-10.11
2020-07-03 05:00:00,-1.2066666666666666,-9.5,-4.252325581395349,-1.43,-10.07
2020-07-03 06:00:00,-1.2075,-9.485,-4.2518604651162795,-1.43,-10.065000000000001
2020-07-03 07:00:00,-1.2083333333333333,-9.47,-4.251395348837209,-1.43,-10.06
2020-07-03 08:00:00,-1.2091666666666667,-9.510000000000002,-4.250930232558139,-1.4249999999999998,-10.065000000000001
2020-07-03 09:00:00,-1.21,-9.55,-4.25046511627907,-1.42,-10.07
2020-07-03 10:00:00,-1.20625,-9.530000000000001,-4.25,-1.4249999999999998,-10.085
2020-07-03 11:00:00,-1.2025,-9.51,-4.250512820512821,-1.43,-10.1
2020-07-03 13:00:00,-1.19875,-9.49,-4.251025641025641,-1.44,-10.06
2020-07-03 15:00:00,-1.195,-9.48,-4.251538461538462,-1.41,-10.09
2020-07-03 17:00:00,-1.19125,-9.46,-4.252051282051282,-1.39,-10.08
2020-07-03 19:00:00,-1.1875,-9.46,-4.2525641025641026,-1.39,-10.06
2020-07-03 21:00:00,-1.18375,-9.48,-4.253076923076923,-1.38,-10.15
2020-07-03 23:00:00,-1.18,-9.48,-4.253589743589743,-1.37,-10.1
2020-07-04 01:00:00,-1.17625,-9.48,-4.254102564102564,-1.36,-10.08
2020-07-04 03:00:00,-1.1724999999999999,-9.46,-4.254615384615384,-1.34,-10.06
2020-07-04 05:00:00,-1.16875,-9.42,-4.255128205128205,-1.31,-10.09
2020-07-04 07:00:00,-1.165,-9.39,-4.255641025641025,-1.3,-10.14
2020-07-04 09:00:00,-1.16125,-9.36,-4.256153846153846,-1.28,-10.09
2020-07-04 11:00:00,-1.1575,-9.35,-4.256666666666667,-1.23,-10.06
2020-07-04 13:00:00,-1.15375,-9.39,-4.257179487179487,-1.19,-10.03
2020-07-04 15:00:00,-1.15,-9.36,-4.257692307692308,-1.15,-10.05
2020-07-04 17:00:00,-1.14625,-9.32,-4.258205128205128,-1.13,-10.03
2020-07-04 19:00:00,-1.1425,-9.29,-4.2587179487179485,-1.12,-10.06
2020-07-04 21:00:00,-1.13875,-9.28,-4.259230769230769,-1.1,-10.06
2020-07-04 23:00:00,-1.135,-9.31,-4.259743589743589,-1.09,-10.07
2020-07-05 01:00:00,-1.13125,-9.31,-4.26025641025641,-1.07,-10.07
2020-07-05 03:00:00,-1.1275,-9.31,-4.26076923076923,-1.06,-10.03
2020-07-05 05:00:00,-1.12375,-9.29,-4.261282051282051,-1.05,-10.01
2020-07-05 07:00:00,-1.12,-9.27,-4.261794871794872,-1.05,-10.05
2020-07-05 09:00:00,-1.11625,-9.29,-4.262307692307692,-1.05,-10.04
2020-07-05 11:00:00,-1.1125,-9.27,-4.262820512820513,-1.05,-10.03
2020-07-05 13:00:00,-1.1087500000000001,-9.26,-4.263333333333333,-1.05,-10.06
2020-07-05 15:00:00,-1.105,-9.24,-4.263846153846154,-1.04,-10.07
2020-07-05 17:00:00,-1.10125,-9.23,-4.2643589743589745,-1.04,-10.08
2020-07-05 19:00:00,-1.0975000000000001,-9.22,-4.2648717948717945,-1.04,-10.1
2020-07-05 21:00:00,-1.09375,-9.22,-4.265384615384615,-1.04,-10.09
2020-07-05 23:00:00,-1.09,-9.23,-4.265897435897435,-1.04,-10.07
2020-07-06 01:00:00,-1.08625,-9.24,-4.266410256410256,-1.04,-10.07
2020-07-06 03:00:00,-1.0825,-9.23,-4.266923076923076,-1.03,-10.05
2020-07-06 05:00:00,-1.07875,-9.21,-4.267435897435897,-1.03,-10.06
2020-07-06 06:00:00,-1.075,-9.2,-4.267948717948718,-1.0350000000000001,-10.055
2020-07-06 07:00:00,-1.07125,-9.19,-4.268461538461538,-1.04,-10.05
2020-07-06 08:00:00,-1.0675000000000001,-9.219999999999999,-4.268974358974359,-1.04,-10.08
2020-07-06 09:00:00,-1.06375,-9.25,-4.269487179487179,-1.04,-10.11
2020-07-06 10:00:00,-1.06,-9.24,-4.27,-1.05,-10.085
2020-07-06 11:00:00,-1.0607317073170732,-9.23,-4.27,-1.06,-10.06
2020-07-06 13:00:00,-1.0614634146341464,-9.23,-4.27,-1.06,-10.03
2020-07-06 15:00:00,-1.0621951219512196,-9.22,-4.27,-1.07,-10.03
2020-07-06 17:00:00,-1.0629268292682927,-9.22,-4.27,-1.07,-10.01
2020-07-06 19:00:00,-1.063658536585366,-9.22,-4.27,-1.06,-10.01
2020-07-06 21:00:00,-1.064390243902439,-9.23,-4.27,-1.07,-10.07
2020-07-06 23:00:00,-1.0651219512195123,-9.23,-4.27,-1.07,-10.05
2020-07-07 01:00:00,-1.0658536585365854,-9.22,-4.27,-1.07,-10.08
2020-07-07 03:00:00,-1.0665853658536586,-9.2,-4.27,-1.06,-10.07
2020-07-07 05:00:00,-1.0673170731707318,-9.18,-4.27,-1.07,-10.04
2020-07-07 07:00:00,-1.068048780487805,-9.16,-4.27,-1.07,-10.03
2020-07-07 09:00:00,-1.068780487804878,-9.21,-4.27,-1.08,-10.05
2020-07-07 11:00:00,-1.0695121951219513,-9.19,-4.27,-1.09,-10.07
2020-07-07 13:00:00,-1.0702439024390245,-9.18,-4.27,-1.09,-10.07
2020-07-07 15:00:00,-1.0709756097560976,-9.18,-4.27,-1.09,-10.08
2020-07-07 17:00:00,-1.0717073170731708,-9.18,-4.27,-1.11,-10.08
2020-07-07 19:00:00,-1.072439024390244,-9.18,-4.27,-1.11,-10.09
2020-07-07 21:00:00,-1.0731707317073171,-9.19,-4.27,-1.11,-10.14
2020-07-07 23:00:00,-1.0739024390243903,-9.19,-4.27,-1.1,-10.17
2020-07-08 01:00:00,-1.0746341463414635,-9.2,-4.27,-1.1,-10.18
2020-07-08 03:00:00,-1.0753658536585367,-9.19,-4.27,-1.1,-10.26
2020-07-08 05:00:00,-1.0760975609756098,-9.18,-4.27,-1.09,-10.23
2020-07-08 07:00:00,-1.076829268292683,-9.15,-4.27,-1.1,-10.22
2020-07-08 09:00:00,-1.0775609756097562,-9.19,-4.27,-1.11,-10.21
2020-07-08 11:00:00,-1.0782926829268293,-9.22,-4.27,-1.11,-10.2
2020-07-08 13:00:00,-1.0790243902439025,-9.22,-4.27,-1.13,-10.21
2020-07-08 15:00:00,-1.0797560975609757,-9.22,-4.27,-1.14,-10.23
2020-07-08 17:00:00,-1.0804878048780489,-9.22,-4.27,-1.15,-10.28
2020-07-08 19:00:00,-1.081219512195122,-9.23,-4.27,-1.15,-10.23
2020-07-08 21:00:00,-1.0819512195121952,-9.29,-4.27,-1.15,-10.21
2020-07-08 23:00:00,-1.0826829268292684,-9.29,-4.27,-1.15,-10.2
2020-07-09 01:00:00,-1.0834146341463415,-9.3,-4.27,-1.14,-10.26
2020-07-09 03:00:00,-1.0841463414634147,-9.3,-4.27,-1.14,-10.21
2020-07-09 05:00:00,-1.0848780487804879,-9.29,-4.27,-1.14,-10.19
2020-07-09 06:00:00,-1.085609756097561,-9.274999999999999,-4.27,-1.14,-10.184999999999999
2020-07-09 07:00:00,-1.0863414634146342,-9.26,-4.27,-1.14,-10.18
2020-07-09 08:00:00,-1.0870731707317074,-9.27,-4.27,-1.15,-10.18
2020-07-09 09:00:00,-1.0878048780487806,-9.28,-4.27,-1.16,-10.18
2020-07-09 10:00:00,-1.0885365853658537,-9.28,-4.27,-1.165,-10.184999999999999
2020-07-09 11:00:00,-1.089268292682927,-9.28,-4.270263157894736,-1.17,-10.19
2020-07-09 12:00:00,-1.09,-9.28,-4.270526315789473,-1.1749999999999998,-10.225
2020-07-09 13:00:00,-1.0923076923076924,-9.28,-4.27078947368421,-1.18,-10.26
2020-07-09 15:00:00,-1.0946153846153848,-9.27,-4.271052631578947,-1.18,-10.22
2020-07-09 17:00:00,-1.096923076923077,-9.26,-4.271315789473684,-1.2,-10.19
2020-07-09 19:00:00,-1.0992307692307692,-9.39,-4.271578947368421,-1.2,-10.19
2020-07-09 21:00:00,-1.1015384615384616,-9.39,-4.271842105263158,-1.2,-10.18
2020-07-09 23:00:00,-1.103846153846154,-9.37,-4.272105263157894,-1.19,-10.19
2020-07-10 01:00:00,-1.1061538461538463,-9.36,-4.272368421052631,-1.19,-10.18
2020-07-10 03:00:00,-1.1084615384615386,-9.34,-4.272631578947368,-1.19,-10.16
2020-07-10 05:00:00,-1.1107692307692307,-9.32,-4.272894736842105,-1.19,-10.14
2020-07-10 07:00:00,-1.113076923076923,-9.29,-4.273157894736842,-1.2,-10.15
2020-07-10 09:00:00,-1.1153846153846154,-9.37,-4.273421052631579,-1.21,-10.21
2020-07-10 11:00:00,-1.1176923076923078,-9.39,-4.273684210526316,-1.21,-10.18
2020-07-10 13:00:00,-1.12,-9.39,-4.2739473684210525,-1.23,-10.18
2020-07-10 15:00:00,-1.1223076923076922,-9.38,-4.274210526315789,-1.24,-10.18
2020-07-10 17:00:00,-1.1246153846153846,-9.37,-4.274473684210526,-1.24,-10.18
2020-07-10 19:00:00,-1.126923076923077,-9.38,-4.274736842105263,-1.25,-10.24
2020-07-10 21:00:00,-1.1292307692307693,-9.38,-4.275,-1.25,-10.28
2020-07-10 23:00:00,-1.1315384615384616,-9.4,-4.275263157894737,-1.24,-10.31
2020-07-11 01:00:00,-1.133846153846154,-9.41,-4.275526315789474,-1.24,-10.36
2020-07-11 03:00:00,-1.136153846153846,-9.41,-4.275789473684211,-1.23,-10.3
2020-07-11 05:00:00,-1.1384615384615384,-9.4,-4.276052631578947,-1.24,-10.28
2020-07-11 07:00:00,-1.1407692307692308,-9.37,-4.276315789473684,-1.24,-10.27
2020-07-11 09:00:00,-1.143076923076923,-9.45,-4.276578947368421,-1.25,-10.26
2020-07-11 11:00:00,-1.1453846153846154,-9.41,-4.276842105263158,-1.26,-10.22
2020-07-11 13:00:00,-1.1476923076923078,-9.41,-4.277105263157895,-1.27,-10.2
2020-07-11 15:00:00,-1.15,-9.4,-4.277368421052632,-1.26,-10.18
2020-07-11 17:00:00,-1.1523076923076923,-9.39,-4.277631578947369,-1.26,-10.18
2020-07-11 19:00:00,-1.1546153846153846,-9.45,-4.277894736842105,-1.27,-10.19
2020-07-11 21:00:00,-1.156923076923077,-9.47,-4.278157894736842,-1.27,-10.2
2020-07-11 23:00:00,-1.1592307692307693,-9.45,-4.278421052631579,-1.27,-10.2
2020-07-12 01:00:00,-1.1615384615384614,-9.44,-4.278684210526316,-1.26,-10.18
2020-07-12 03:00:00,-1.1638461538461538,-9.42,-4.278947368421052,-1.26,-10.17
2020-07-12 05:00:00,-1.166153846153846,-9.4,-4.27921052631579,-1.26,-10.17
2020-07-12 06:00:00,-1.1684615384615384,-9.385,-4.279473684210527,-1.2650000000000001,-10.18
2020-07-12 07:00:00,-1.1707692307692308,-9.37,-4.2797368421052635,-1.27,-10.19
2020-07-12 09:00:00,-1.173076923076923,-9.35,-4.28,-1.27,-10.21
2020-07-12 11:00:00,-1.1753846153846153,-9.37,-4.280256410256411,-1.28,-10.22
2020-07-12 13:00:00,-1.1776923076923076,-9.4,-4.280512820512821,-1.28,-10.23
2020-07-12 15:00:00,-1.18,-9.42,-4.280769230769231,-1.28,-10.23
2020-07-12 17:00:00,-1.1844736842105263,-9.39,-4.281025641025641,-1.29,-10.22
2020-07-12 19:00:00,-1.1889473684210525,-9.4,-4.2812820512820515,-1.29,-10.22
2020-07-12 21:00:00,-1.193421052631579,-9.4,-4.281538461538462,-1.3,-10.21
2020-07-12 23:00:00,-1.1978947368421051,-9.4,-4.281794871794872,-1.3,-10.21
2020-07-13 01:00:00,-1.2023684210526315,-9.4,-4.282051282051282,-1.3,-10.2
2020-07-13 03:00:00,-1.206842105263158,-9.4,-4.282307692307692,-1.29,-10.18
2020-07-13 05:00:00,-1.2113157894736841,-9.38,-4.282564102564103,-1.29,-10.18
2020-07-13 07:00:00,-1.2157894736842105,-9.36,-4.282820512820513,-1.3,-10.18
2020-07-13 09:00:00,-1.2202631578947367,-9.4,-4.283076923076924,-1.31,-10.19
2020-07-13 11:00:00,-1.2247368421052631,-9.4,-4.283333333333333,-1.32,-10.21
2020-07-13 13:00:00,-1.2292105263157895,-9.41,-4.283589743589744,-1.33,-10.22
2020-07-13 15:00:00,-1.2336842105263157,-9.43,-4.283846153846154,-1.38,-10.23
2020-07-13 17:00:00,-1.2381578947368421,-9.42,-4.2841025641025645,-1.4,-10.23
2020-07-13 19:00:00,-1.2426315789473685,-9.43,-4.284358974358975,-1.4,-10.22
2020-07-13 21:00:00,-1.2471052631578947,-9.46,-4.2846153846153845,-1.4,-10.2
2020-07-13 23:00:00,-1.2515789473684211,-9.49,-4.284871794871795,-1.4,-10.21
2020-07-14 01:00:00,-1.2560526315789473,-9.51,-4.285128205128205,-1.4,-10.22
2020-07-14 03:00:00,-1.2605263157894737,-9.51,-4.285384615384616,-1.4,-10.22
2020-07-14 05:00:00,-1.2650000000000001,-9.49,-4.285641025641025,-1.4,-10.22
2020-07-14 07:00:00,-1.2694736842105263,-9.48,-4.285897435897436,-1.4,-10.27
2020-07-14 09:00:00,-1.2739473684210527,-9.53,-4.286153846153846,-1.42,-10.31
2020-07-14 11:00:00,-1.278421052631579,-9.51,-4.286410256410257,-1.43,-10.4
2020-07-14 13:00:00,-1.2828947368421053,-9.5,-4.286666666666667,-1.43,-10.47
2020-07-14 15:00:00,-1.2873684210526317,-9.49,-4.286923076923077,-1.43,-10.48
2020-07-14 17:00:00,-1.291842105263158,-9.49,-4.287179487179487,-1.44,-10.4
2020-07-14 19:00:00,-1.2963157894736843,-9.47,-4.2874358974358975,-1.44,-10.35
2020-07-14 21:00:00,-1.3007894736842105,-9.47,-4.287692307692308,-1.44,-10.33
2020-07-14 23:00:00,-1.305263157894737,-9.48,-4.287948717948718,-1.4,-10.31
2020-07-15 01:00:00,-1.3097368421052633,-9.48,-4.288205128205128,-1.38,-10.29
2020-07-15 03:00:00,-1.3142105263157895,-9.46,-4.288461538461538,-1.37,-10.28
2020-07-15 05:00:00,-1.318684210526316,-9.43,-4.288717948717949,-1.39,-10.27
2020-07-15 06:00:00,-1.323157894736842,-9.42,-4.288974358974359,-1.4049999999999998,-10.3
2020-07-15 07:00:00,-1.3276315789473685,-9.41,-4.28923076923077,-1.42,-10.33
2020-07-15 08:00:00,-1.332105263157895,-9.435,-4.289487179487179,-1.4249999999999998,-10.32
2020-07-15 09:00:00,-1.336578947368421,-9.46,-4.28974358974359,-1.43,-10.31
2020-07-15 10:00:00,-1.3410526315789475,-9.465,-4.29,-1.46,-10.31
2020-07-15 11:00:00,-1.3455263157894737,-9.47,-4.2902564102564105,-1.49,-10.31
2020-07-15 13:00:00,-1.35,-9.46,-4.290512820512821,-1.49,-10.33
2020-07-15 15:00:00,-1.3507894736842105,-9.44,-4.2907692307692304,-1.49,-10.31
2020-07-15 17:00:00,-1.3515789473684212,-9.43,-4.291025641025641,-1.51,-10.42
2020-07-15 19:00:00,-1.3523684210526317,-9.41,-4.291282051282051,-1.48,-10.37
2020-07-15 21:00:00,-1.3531578947368421,-9.5,-4.291538461538462,-1.46,-10.35
2020-07-15 23:00:00,-1.3539473684210528,-9.5,-4.291794871794872,-1.45,-10.33
2020-07-16 01:00:00,-1.3547368421052632,-9.52,-4.292051282051282,-1.44,-10.31
2020-07-16 03:00:00,-1.3555263157894737,-9.51,-4.292307692307692,-1.44,-10.31
2020-07-16 05:00:00,-1.3563157894736844,-9.49,-4.292564102564103,-1.43,-10.31
2020-07-16 07:00:00,-1.3571052631578948,-9.46,-4.292820512820513,-1.44,-10.32
2020-07-16 09:00:00,-1.3578947368421053,-9.51,-4.2930769230769235,-1.44,-10.33
2020-07-16 11:00:00,-1.3586842105263157,-9.5,-4.293333333333333,-1.45,-10.36
2020-07-16 13:00:00,-1.3594736842105264,-9.48,-4.293589743589743,-1.46,-10.35
2020-07-16 15:00:00,-1.3602631578947368,-9.47,-4.293846153846154,-1.46,-10.35
2020-07-16 17:00:00,-1.3610526315789473,-9.44,-4.294102564102564,-1.49,-10.33
2020-07-16 19:00:00,-1.361842105263158,-9.46,-4.294358974358975,-1.48,-10.33
2020-07-16 21:00:00,-1.3626315789473684,-9.48,-4.294615384615384,-1.48,-10.39
2020-07-16 23:00:00,-1.3634210526315789,-9.49,-4.294871794871795,-1.48,-10.36
2020-07-17 01:00:00,-1.3642105263157895,-9.49,-4.295128205128205,-1.47,-10.34
2020-07-17 03:00:00,-1.365,-9.48,-4.295384615384616,-1.46,-10.34
2020-07-17 05:00:00,-1.3657894736842104,-9.46,-4.295641025641025,-1.46,-10.32
2020-07-17 07:00:00,-1.3665789473684211,-9.43,-4.295897435897436,-1.46,-10.32
2020-07-17 09:00:00,-1.3673684210526316,-9.53,-4.296153846153846,-1.47,-10.33
2020-07-17 11:00:00,-1.368157894736842,-9.51,-4.296410256410256,-1.48,-10.39
